Yr_Sold,1st_Flr_SF,Bedroom_AbvGr,Bldg_Type,Bsmt_Full_Bath,Bsmt_Half_Bath,Central_Air,Condition_1,Condition_2,Electrical,Exter_Cond,Exter_Qual,Exterior_1st,Exterior_2nd,Foundation,Full_Bath,Functional,Gr_Liv_Area,Half_Bath,Heating,Heating_QC,House_Style,Kitchen_AbvGr,Kitchen_Qual,Land_Contour,Land_Slope,Lot_Area,Lot_Config,Lot_Shape,MS_SubClass,MS_Zoning,Mas_Vnr_Type,Mo_Sold,Neighborhood,Overall_Cond,Overall_Qual,Paved_Drive,Roof_Matl,Roof_Style,SalePrice,Sale_Condition,Sale_Type,Street,TotRms_AbvGrd,Utilities,Year_Built,Year_Remod/Add
2009-01-01,836,2,TwnhsE,0.0,1.0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,Brk Cmn,CBlock,1,Typ,836,0,GasA,TA,1Story,1,TA,Lvl,Gtl,2104,Inside,Reg,120,RL,None,10,NPkVill,6,7,Y,CompShg,Gable,128500,Normal,WD ,Pave,5,AllPub,1976,1976
2009-01-01,892,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,892,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7150,Inside,Reg,20,RL,BrkFace,7,NAmes,5,5,Y,CompShg,Gable,100000,Normal,WD ,Pave,5,AllPub,1967,1967
2009-01-01,1120,3,1Fam,0.0,1.0,Y,Norm,Norm,SBrkr,TA,Gd,HdBoard,HdBoard,PConc,1,Typ,1120,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,10710,Inside,Reg,20,RL,BrkFace,7,NAmes,7,5,Y,CompShg,Hip,148800,Normal,WD ,Pave,5,AllPub,1966,2004
2009-01-01,1718,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,CemntBd,CmentBd,PConc,2,Typ,1718,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12456,FR2,Reg,20,RL,Stone,7,NridgHt,5,10,Y,CompShg,Hip,337500,Normal,WD ,Pave,7,AllPub,2006,2007
2009-01-01,1794,4,1Fam,1.0,0.0,Y,PosN,Norm,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,3,Typ,2772,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,14257,Inside,Reg,60,RL,Stone,6,NridgHt,5,9,Y,CompShg,Hip,462000,Normal,WD ,Pave,10,AllPub,2007,2007
2009-01-01,1966,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,3,Typ,3140,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,13518,Inside,Reg,60,RL,Stone,7,NridgHt,5,9,Y,CompShg,Hip,485000,Partial,New,Pave,11,AllPub,2008,2009
2009-01-01,2402,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,2,Typ,2402,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,15431,Inside,Reg,20,RL,Stone,4,NridgHt,5,10,Y,CompShg,Hip,555000,Normal,WD ,Pave,10,AllPub,2008,2008
2009-01-01,1652,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1652,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,13173,Corner,IR1,20,RL,Stone,11,NridgHt,5,9,Y,CompShg,Hip,325000,Normal,WD ,Pave,6,AllPub,2006,2007
2009-01-01,1600,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1600,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14230,Corner,Reg,20,RL,Stone,7,NridgHt,5,8,Y,CompShg,Gable,256300,Normal,WD ,Pave,7,AllPub,2007,2007
2009-01-01,2042,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,2,Typ,2042,1,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12704,Inside,Reg,20,RL,BrkFace,8,NridgHt,5,8,Y,CompShg,Hip,253293,Partial,New,Pave,8,AllPub,2008,2009
2009-01-01,1365,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2690,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,12350,Inside,Reg,60,RL,None,7,NridgHt,5,9,Y,CompShg,Gable,398800,Partial,New,Pave,8,AllPub,2009,2009
2009-01-01,1130,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,2,Typ,2184,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,11308,Inside,IR1,60,RL,Stone,7,NridgHt,5,9,Y,CompShg,Gable,335000,Normal,WD ,Pave,10,AllPub,2008,2008
2009-01-01,2020,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,2,Typ,2020,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12350,Inside,Reg,20,RL,Stone,5,NridgHt,5,9,Y,CompShg,Hip,404000,Normal,WD ,Pave,7,AllPub,2008,2008
2009-01-01,2020,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,CemntBd,CmentBd,CBlock,2,Typ,2020,1,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12220,Inside,Reg,20,RL,BrkFace,9,NridgHt,5,10,Y,CompShg,Hip,402861,Partial,New,Pave,9,AllPub,2009,2009
2009-01-01,1728,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,CemntBd,CmentBd,PConc,2,Typ,2296,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,13478,Corner,IR1,60,RL,Stone,6,NridgHt,5,10,Y,CompShg,Gable,451950,Normal,ConLI,Pave,10,AllPub,2008,2008
2009-01-01,2674,2,1Fam,2.0,0.0,Y,PosA,PosA,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,2,Typ,2674,1,GasA,Ex,1Story,1,Ex,Lvl,Gtl,13693,Inside,Reg,20,RL,Stone,3,NridgHt,5,10,Y,CompShg,Hip,610000,Normal,WD ,Pave,8,AllPub,2007,2007
2009-01-01,1734,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,3,Typ,2822,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,13891,Inside,Reg,60,RL,Stone,1,NridgHt,5,9,Y,CompShg,Hip,582933,Partial,New,Pave,12,AllPub,2008,2009
2009-01-01,1736,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,2,Typ,1736,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11578,Inside,Reg,20,RL,Stone,7,NridgHt,5,9,Y,CompShg,Gable,360000,Normal,WD ,Pave,7,AllPub,2008,2008
2009-01-01,1782,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1782,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,16870,FR3,IR1,20,RL,BrkFace,4,NridgHt,5,8,Y,CompShg,Hip,296000,Normal,WD ,Pave,7,AllPub,2004,2005
2009-01-01,1508,5,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2520,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,23303,CulDSac,IR3,60,RL,Stone,6,NridgHt,5,8,Y,CompShg,Gable,409900,Family,WD ,Pave,10,AllPub,2007,2007
2009-01-01,1717,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1717,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11146,Inside,IR1,20,RL,Stone,7,NridgHt,5,8,Y,CompShg,Gable,255500,Normal,WD ,Pave,7,AllPub,2006,2006
2009-01-01,1743,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,2,Typ,1743,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,10367,Inside,IR1,20,RL,Stone,6,NridgHt,5,9,Y,CompShg,Hip,335000,Normal,ConLI,Pave,8,AllPub,2008,2008
2009-01-01,1713,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1713,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,9591,Inside,Reg,20,RL,BrkFace,1,NridgHt,5,8,Y,CompShg,Hip,274900,Normal,WD ,Pave,7,AllPub,2004,2005
2009-01-01,1531,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1531,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,10872,Inside,IR1,20,RL,Stone,2,NridgHt,5,9,Y,CompShg,Gable,300000,Normal,WD ,Pave,6,AllPub,2006,2006
2009-01-01,1808,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,2,Typ,1808,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,13514,Corner,IR1,20,RL,None,3,NridgHt,5,9,Y,CompShg,Hip,324000,Normal,WD ,Pave,7,AllPub,2008,2008
2009-01-01,1462,4,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2224,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,8834,Inside,Reg,60,RL,Stone,6,NridgHt,5,9,Y,CompShg,Hip,350000,Normal,WD ,Pave,10,AllPub,2004,2005
2009-01-01,1836,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,MetalSd,MetalSd,PConc,2,Typ,1836,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11362,Inside,IR1,20,RL,Stone,3,NridgHt,5,8,Y,CompShg,Gable,280000,Normal,WD ,Pave,7,AllPub,2004,2005
2009-01-01,1629,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1629,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10655,Inside,IR1,20,RL,BrkFace,10,NridgHt,5,8,Y,CompShg,Gable,284000,Normal,WD ,Pave,7,AllPub,2003,2004
2009-01-01,1760,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1760,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12878,Corner,IR1,20,RL,BrkFace,6,NridgHt,5,7,Y,CompShg,Hip,269500,Normal,WD ,Pave,8,AllPub,2003,2004
2009-01-01,1502,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1502,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9541,Inside,IR1,20,RL,Stone,9,NridgHt,5,7,Y,CompShg,Gable,233170,Partial,New,Pave,7,AllPub,2009,2009
2009-01-01,2392,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,2,Typ,2392,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,13472,Inside,Reg,20,RL,BrkFace,6,NridgHt,5,10,Y,CompShg,Hip,386250,Normal,WD ,Pave,8,AllPub,2003,2003
2009-01-01,2452,3,1Fam,2.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2452,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,15274,Corner,IR1,20,RL,BrkFace,7,NridgHt,5,9,Y,CompShg,Hip,445000,Normal,WD ,Pave,10,AllPub,2003,2003
2009-01-01,1105,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,3,Typ,2400,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,13262,Inside,IR1,60,RL,Stone,6,NridgHt,5,8,Y,CompShg,Gable,290000,Normal,WD ,Pave,10,AllPub,2003,2004
2009-01-01,1606,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1606,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,9658,Inside,IR1,20,RL,Stone,7,NridgHt,5,8,Y,CompShg,Gable,255900,Normal,WD ,Pave,6,AllPub,2006,2006
2009-01-01,1358,2,TwnhsE,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1358,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6904,Inside,IR1,120,RL,Stone,8,NridgHt,5,6,Y,CompShg,Gable,213000,Normal,WD ,Pave,6,AllPub,2005,2005
2009-01-01,1306,1,Twnhs,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1306,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5381,Inside,IR1,120,RL,Stone,8,NridgHt,5,6,Y,CompShg,Gable,196000,Normal,WD ,Pave,5,AllPub,2005,2005
2009-01-01,1306,1,Twnhs,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1306,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5122,Inside,IR1,120,RL,Stone,3,NridgHt,5,6,Y,CompShg,Gable,184500,Normal,WD ,Pave,5,AllPub,2005,2005
2009-01-01,1358,2,TwnhsE,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1358,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10307,Inside,IR1,120,RL,Stone,5,NridgHt,5,7,Y,CompShg,Gable,212500,Normal,WD ,Pave,6,AllPub,2007,2008
2009-01-01,1314,2,Twnhs,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1314,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5001,Inside,IR1,120,RL,Stone,7,NridgHt,5,7,Y,CompShg,Gable,230000,Normal,WD ,Pave,6,AllPub,2007,2008
2009-01-01,2492,2,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,CemntBd,CmentBd,PConc,2,Typ,2492,1,GasA,Ex,1Story,1,Ex,HLS,Mod,14836,Inside,IR1,20,RL,Stone,2,NridgHt,5,10,Y,CompShg,Hip,552000,Abnorml,WD ,Pave,8,AllPub,2004,2005
2009-01-01,2200,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2200,1,GasA,Ex,1Story,1,Ex,Lvl,Gtl,15262,Corner,IR1,20,RL,BrkFace,7,NridgHt,5,8,Y,CompShg,Hip,382500,Normal,WD ,Pave,8,AllPub,2003,2004
2009-01-01,1884,2,TwnhsE,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,MetalSd,MetalSd,PConc,2,Typ,1884,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,7390,Inside,IR1,120,RL,BrkFace,5,NridgHt,5,9,Y,CompShg,Hip,320000,Partial,New,Pave,6,AllPub,2008,2009
2009-01-01,1456,2,TwnhsE,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Ex,VinylSd,VinylSd,PConc,2,Typ,1456,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,6472,Inside,Reg,120,RL,BrkFace,4,NridgHt,5,9,Y,CompShg,Hip,248500,Normal,WD ,Pave,6,AllPub,2008,2008
2009-01-01,1712,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1712,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,16770,Corner,Reg,20,RL,BrkFace,9,NridgHt,5,8,Y,CompShg,Hip,286500,Normal,WD ,Pave,8,AllPub,2002,2003
2009-01-01,1324,2,TwnhsE,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,MetalSd,MetalSd,PConc,2,Typ,1324,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6240,Inside,Reg,120,RL,BrkFace,12,NridgHt,5,8,Y,CompShg,Hip,254000,Normal,WD ,Pave,6,AllPub,2006,2006
2009-01-01,1405,2,TwnhsE,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1405,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3480,Inside,Reg,120,RL,Stone,11,NridgHt,5,7,Y,CompShg,Gable,173000,Normal,WD ,Pave,6,AllPub,2003,2003
2009-01-01,764,2,Twnhs,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,Wd Shng,PConc,2,Typ,1626,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2268,Inside,Reg,160,RL,Stone,7,NridgHt,5,7,Y,CompShg,Gable,173000,Normal,WD ,Pave,6,AllPub,2003,2004
2009-01-01,728,3,1Fam,0.0,0.0,Y,RRAn,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1456,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10928,Inside,Reg,60,RL,None,6,Gilbert,5,7,Y,CompShg,Gable,184000,Normal,WD ,Pave,8,AllPub,2005,2005
2009-01-01,745,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1490,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8918,Inside,IR1,60,RL,None,7,Gilbert,5,6,Y,CompShg,Gable,167800,Normal,WD ,Pave,7,AllPub,2005,2006
2009-01-01,742,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1484,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12589,Inside,IR2,60,RL,None,6,Gilbert,5,6,Y,CompShg,Gable,174000,Normal,WD ,Pave,8,AllPub,2005,2005
2009-01-01,684,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1560,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11911,Inside,IR2,60,RL,None,3,Gilbert,5,6,Y,CompShg,Gable,174000,Normal,WD ,Pave,6,AllPub,2005,2005
2009-01-01,1555,2,TwnhsE,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1555,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3684,Inside,Reg,120,RL,BrkFace,6,Blmngtn,5,7,Y,CompShg,Hip,174000,Normal,WD ,Pave,7,AllPub,2007,2007
2009-01-01,1569,1,TwnhsE,0.0,1.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1569,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3635,Inside,Reg,120,RL,BrkFace,5,Blmngtn,5,7,Y,CompShg,Hip,175900,Normal,WD ,Pave,7,AllPub,2007,2007
2009-01-01,1555,2,TwnhsE,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1555,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3182,Inside,Reg,120,RL,BrkFace,5,Blmngtn,5,7,Y,CompShg,Gable,192500,Normal,WD ,Pave,7,AllPub,2005,2006
2009-01-01,1504,1,TwnhsE,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1504,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3182,Inside,Reg,120,RL,BrkFace,5,Blmngtn,5,7,Y,CompShg,Gable,181000,Normal,WD ,Pave,7,AllPub,2005,2006
2009-01-01,1220,2,TwnhsE,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1220,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3182,Inside,Reg,120,RL,BrkFace,8,Blmngtn,5,7,Y,CompShg,Gable,180000,Normal,WD ,Pave,5,AllPub,2005,2006
2009-01-01,1145,2,TwnhsE,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1145,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3182,Inside,Reg,120,RL,BrkFace,9,Blmngtn,5,7,Y,CompShg,Gable,160200,Normal,WD ,Pave,5,AllPub,2005,2006
2009-01-01,716,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1432,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7795,Inside,IR1,60,RL,None,7,Gilbert,5,7,Y,CompShg,Gable,188500,Normal,WD ,Pave,6,AllPub,2004,2005
2009-01-01,1010,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2267,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8068,Inside,IR1,60,RL,None,12,Gilbert,5,6,Y,CompShg,Gable,200000,Normal,ConLI,Pave,8,AllPub,2002,2002
2009-01-01,744,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,WdShing,Wd Shng,PConc,2,Typ,1374,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,9434,Inside,IR1,80,RL,None,8,Gilbert,5,7,Y,CompShg,Gable,170000,Normal,WD ,Pave,6,AllPub,2004,2005
2009-01-01,868,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1630,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7984,Inside,IR1,60,RL,BrkFace,9,Gilbert,5,7,Y,CompShg,Gable,189500,Normal,WD ,Pave,7,AllPub,2004,2005
2009-01-01,779,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1419,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,7750,Inside,Reg,80,RL,None,3,Gilbert,5,8,Y,CompShg,Hip,184100,Normal,WD ,Pave,7,AllPub,2002,2002
2009-01-01,846,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1594,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10125,Inside,IR1,60,RL,None,7,Gilbert,5,7,Y,CompShg,Gable,195500,Normal,WD ,Pave,7,AllPub,2004,2004
2009-01-01,806,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1489,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8965,Inside,IR1,60,RL,None,6,Gilbert,5,7,Y,CompShg,Gable,192000,Normal,WD ,Pave,8,AllPub,2003,2003
2009-01-01,698,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1342,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8174,Inside,IR1,60,RL,None,5,Gilbert,5,7,Y,CompShg,Gable,178000,Normal,WD ,Pave,7,AllPub,2003,2003
2009-01-01,1314,2,Twnhs,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1314,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5063,Inside,Reg,120,RL,Stone,4,NridgHt,5,7,Y,CompShg,Gable,207500,Normal,ConLw,Pave,6,AllPub,2007,2008
2009-01-01,980,4,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2256,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8795,Inside,IR1,60,RL,None,4,Gilbert,5,7,Y,CompShg,Gable,236000,Normal,WD ,Pave,8,AllPub,2000,2000
2009-01-01,1022,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2054,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12224,Corner,IR1,60,RL,BrkFace,7,Gilbert,5,6,Y,CompShg,Gable,244000,Normal,WD ,Pave,7,AllPub,2000,2000
2009-01-01,744,3,1Fam,0.0,0.0,Y,RRAn,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1374,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,9734,Inside,IR1,80,RL,None,5,Gilbert,5,7,Y,CompShg,Gable,167000,Normal,WD ,Pave,7,AllPub,2004,2004
2009-01-01,1007,3,1Fam,0.0,0.0,Y,RRAn,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1800,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8123,Inside,IR1,60,RL,BrkFace,6,Gilbert,5,6,Y,CompShg,Gable,179000,Normal,WD ,Pave,7,AllPub,2000,2000
2009-01-01,819,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1514,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8433,Inside,IR1,60,RL,None,6,Gilbert,5,6,Y,CompShg,Gable,190000,Normal,WD ,Pave,7,AllPub,2000,2000
2009-01-01,774,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1430,1,GasA,Ex,SLvl,1,TA,Lvl,Gtl,7750,Inside,Reg,80,RL,None,3,Gilbert,5,7,Y,CompShg,Gable,156000,Normal,WD ,Pave,7,AllPub,1999,2000
2009-01-01,1223,4,1Fam,1.0,0.0,Y,RRNn,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2312,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,15896,CulDSac,IR2,60,RL,BrkFace,5,Gilbert,5,7,Y,CompShg,Gable,245000,Normal,WD ,Pave,8,AllPub,1999,1999
2009-01-01,892,3,1Fam,0.0,0.0,Y,RRAn,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1675,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,24682,CulDSac,IR3,60,RL,None,6,Gilbert,5,6,Y,CompShg,Gable,181000,Normal,WD ,Pave,7,AllPub,1999,1999
2009-01-01,1022,3,1Fam,1.0,0.0,Y,RRNn,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2060,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8755,FR2,IR1,60,RL,BrkFace,6,Gilbert,5,7,Y,CompShg,Gable,214000,Normal,WD ,Pave,8,AllPub,1999,1999
2009-01-01,774,3,1Fam,0.0,0.0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1430,1,GasA,Ex,SLvl,1,TA,Lvl,Gtl,7848,Inside,IR1,80,RL,None,6,Gilbert,6,7,Y,CompShg,Gable,168000,Normal,WD ,Pave,7,AllPub,1999,1999
2009-01-01,1268,3,1Fam,1.0,0.0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,2365,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9430,Inside,Reg,60,RL,BrkFace,7,NoRidge,5,8,Y,CompShg,Gable,337000,Normal,WD ,Pave,8,AllPub,1999,1999
